ticket_time,user_id,channel,topic,resolution_time_hours,state,comments
2025-09-19 23:06:56.336340,10223,chat,billing,7.48,0,
2025-11-19 04:26:11.439362,10122,email,billing,2.3,0,
2025-07-12 15:47:06.945293,10212,email,technical,9.0,1,
2025-09-11 18:08:41.066684,10102,email,other,11.86,1,
2025-07-29 02:40:03.106273,10316,phone,other,28.66,0,
2025-09-05 23:06:16.083411,10185,phone,technical,8.06,0,
2025-09-25 02:34:34.997741,10101,phone,billing,7.05,1,
2025-09-01 02:43:19.296026,10332,chat,billing,2.92,0,
2025-08-05 05:49:33.403440,10305,email,other,10.88,0,
2025-10-28 05:22:22.113307,10103,email,other,4.83,0,
2025-10-17 23:27:55.336486,10041,phone,other,4.77,0,
2025-07-24 01:35:49.480879,10262,chat,other,11.7,0,
2025-06-21 14:57:40.049131,10036,email,billing,18.3,1,
2025-09-28 17:23:52.447049,10046,phone,technical,3.73,1,
2025-08-24 19:51:59.516397,10018,email,billing,8.01,1,
2025-11-27 03:14:58.217352,10009,chat,other,10.72,0,
2025-09-04 03:28:20.200004,10249,email,technical,11.88,1,
2025-09-03 19:56:03.340823,10248,phone,billing,5.58,0,
2025-07-17 21:08:10.134167,10069,phone,technical,5.11,1,
2025-07-18 08:24:56.392160,10255,chat,billing,21.73,1,Please erase my information.
2025-08-15 18:25:05.446664,10100,phone,technical,11.74,1,
2025-09-02 01:36:50.681167,10012,email,technical,3.46,1,
2025-06-17 13:55:57.685040,10073,email,technical,11.46,1,
2025-09-05 10:58:44.395644,10279,chat,technical,11.6,0,
2025-08-14 13:57:18.049002,10097,chat,technical,10.1,1,
2025-09-04 21:39:39.476981,10184,email,billing,11.75,0,
2025-07-09 20:56:31.482254,10193,chat,technical,8.76,0,
2025-08-08 03:14:02.325377,10081,chat,technical,2.17,0,
2025-06-26 22:07:04.473436,10030,email,account,3.42,0,
2025-10-19 14:39:25.362731,10207,phone,account,18.55,1,
2025-08-29 10:07:34.361355,10339,phone,billing,2.46,1,
2025-06-05 23:09:46.282238,10225,chat,other,32.46,0,
2025-08-19 11:03:30.765219,10081,chat,account,4.98,0,
2025-08-07 13:17:13.090150,10373,chat,other,14.65,0,
2025-07-06 11:28:27.421494,10148,phone,billing,18.35,1,
2025-11-28 17:25:17.874347,10174,phone,technical,6.28,0,
